country,iso3,seat,dimension,contribution_status,reason,failure_reason,confidence,evidence_count,recommendation
Saint Lucia,LCA,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,45.0
Saint Lucia,LCA,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,70.0
Marshall Islands,MHL,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,2,20.0
Marshall Islands,MHL,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,40.0
Marshall Islands,MHL,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,2,80.0
Marshall Islands,MHL,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,30.0
Marshall Islands,MHL,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.87,13,12.0
Marshall Islands,MHL,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,7,28.0
Marshall Islands,MHL,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.63,7,42.0
Marshall Islands,MHL,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,22.0
Marshall Islands,MHL,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,5,42.0
Marshall Islands,MHL,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,32.0
Marshall Islands,MHL,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,68.0
Marshall Islands,MHL,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,34.0
Mauritius,MUS,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Mauritius,MUS,cultural_anthropologist,D2,ABSTAINED,No clear ethnographic or lived-experience evidence found regarding emotional openness vs. restraint or hierarchical suppression of expression in Mauritius. Must abstain.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Mauritius,MUS,cultural_anthropologist,D3,ABSTAINED,"No specific evidence found on psychological need for rules, order, predictability, or ambiguity tolerance relating to structure (D3). Governance or institutional observations do not count. Must abstain.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Mauritius,MUS,cultural_anthropologist,D4,ABSTAINED,"No clear ethnographic or lived-experience evidence on achievement-orientation, competition, or harmony orientation—Drive dimension—for Mauritius. Must abstain.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Mauritius,MUS,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,12,33.0
Mauritius,MUS,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,9,48.0
Mauritius,MUS,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,9,62.0
Mauritius,MUS,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,9,58.0
Mauritius,MUS,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,75.0
Mauritius,MUS,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,55.0
Mauritius,MUS,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,65.0
Mauritius,MUS,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,70.0
Nauru,NRU,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,20.0
Nauru,NRU,cultural_anthropologist,D2,ABSTAINED,No available evidence enables assessment of emotional expressiveness or structural suppression of emotional display in lived social practice among Nauruans.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.1,0,50.0
Nauru,NRU,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,60.0
Nauru,NRU,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,40.0
Nauru,NRU,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,12,18.0
Nauru,NRU,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,8,58.0
Nauru,NRU,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,8,35.0
Nauru,NRU,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.76,7,25.0
Nauru,NRU,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,78.0
Nauru,NRU,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,62.0
Nauru,NRU,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,35.0
Nauru,NRU,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,28.0
Palau,PLW,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,15.0
Palau,PLW,cultural_anthropologist,D2,ABSTAINED,No direct ethnographic evidence yet found on emotional expression norms in Palau distinguishing open vs. restrained.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Palau,PLW,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,40.0
Palau,PLW,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,60.0
Palau,PLW,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,11,18.0
Palau,PLW,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,8,32.0
Palau,PLW,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.63,7,42.0
Palau,PLW,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,6,28.0
Palau,PLW,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,15.0
Palau,PLW,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
Palau,PLW,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,60.0
Palau,PLW,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,40.0
Paraguay,PRY,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,2,23.0
Paraguay,PRY,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,35.0
Paraguay,PRY,cultural_anthropologist,D3,ABSTAINED,Abstained: no citable evidence for this dimension.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.0,0,
Paraguay,PRY,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,1,40.0
Paraguay,PRY,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,10,18.0
Paraguay,PRY,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,7,42.0
Paraguay,PRY,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,7,72.0
Paraguay,PRY,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,6,35.0
Paraguay,PRY,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,20.0
Paraguay,PRY,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,35.0
Paraguay,PRY,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,55.0
Paraguay,PRY,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,30.0
Solomon Islands,SLB,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,3,10.0
Solomon Islands,SLB,cultural_anthropologist,D2,ABSTAINED,I found insufficient direct evidence on emotional expression freedom or restraint in Solomon Islands lived practice. Reservation and emotional display norms were not clearly documented in the ethnographic sources accessed.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.3,0,
Solomon Islands,SLB,cultural_anthropologist,D3,ABSTAINED,No clear evidence found on psychological need for certainty or discomfort with ambiguity in everyday behavior; formal institutional rule‐orientation vs fluid norms not well covered in available ethnographic summaries.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.3,0,
Solomon Islands,SLB,cultural_anthropologist,D4,ABSTAINED,"Evidence on achievement‐orientation, competition vs harmony not adequately surfaced in the reviewed sources; focus lay elsewhere e.g. kinship, hospitality, identity.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.3,0,
Solomon Islands,SLB,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.87,9,12.0
Solomon Islands,SLB,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,7,38.0
Solomon Islands,SLB,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,6,55.0
Solomon Islands,SLB,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.74,6,28.0
Solomon Islands,SLB,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,25.0
Solomon Islands,SLB,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,30.0
Solomon Islands,SLB,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,70.0
Solomon Islands,SLB,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,20.0
Sao Tome and Principe,STP,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,30.0
Sao Tome and Principe,STP,cultural_anthropologist,D2,ABSTAINED,Insufficient ethnographic evidence on emotional openness versus suppression or hierarchical constraints in everyday social life was found.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.1,0,
Sao Tome and Principe,STP,cultural_anthropologist,D3,ABSTAINED,"No clear evidence on cultural preference for order, predictability, or discomfort with ambiguity beyond institutional settings was located in ethnographic sources; governance issues reflect state capacity rather than psychological need for structure.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.1,0,
Sao Tome and Principe,STP,cultural_anthropologist,D4,ABSTAINED,No reliable ethnographic or anthropological insight into whether the culture privileges achievement and competition versus harmony and relational acceptance was found.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.1,0,
Sao Tome and Principe,STP,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,9,28.0
Sao Tome and Principe,STP,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,8,68.0
Sao Tome and Principe,STP,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,7,35.0
Sao Tome and Principe,STP,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.63,6,33.0
Sao Tome and Principe,STP,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,50.0
Sao Tome and Principe,STP,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,3,65.0
Sao Tome and Principe,STP,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
Sao Tome and Principe,STP,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,35.0
Eswatini,SWZ,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,20.0
Eswatini,SWZ,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.5,1,30.0
Eswatini,SWZ,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.9,2,80.0
Eswatini,SWZ,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,40.0
Eswatini,SWZ,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,10,14.0
Eswatini,SWZ,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,7,32.0
Eswatini,SWZ,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,8,72.0
Eswatini,SWZ,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,5,30.0
Eswatini,SWZ,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,25.0
Eswatini,SWZ,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
Eswatini,SWZ,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,70.0
Eswatini,SWZ,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Seychelles,SYC,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,40.0
Seychelles,SYC,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,60.0
Seychelles,SYC,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,2,50.0
Seychelles,SYC,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,45.0
Seychelles,SYC,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,10,28.0
Seychelles,SYC,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,8,58.0
Seychelles,SYC,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.73,8,32.0
Seychelles,SYC,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.66,8,38.0
Seychelles,SYC,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,4,35.0
Seychelles,SYC,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,60.0
Seychelles,SYC,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,25.0
Seychelles,SYC,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,30.0
Timor-Leste,TLS,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,20.0
Timor-Leste,TLS,cultural_anthropologist,D2,ABSTAINED,No strong ethnographic evidence located concerning emotional expressiveness versus suppression in everyday interpersonal contexts to assess openness versus restraint (D2).,ABSTAINED_INSUFFICIENT_EVIDENCE,0.2,0,
Timor-Leste,TLS,cultural_anthropologist,D3,ABSTAINED,"No specific evidence about psychological tolerance of ambiguity, rule‑following or planning norms (Structure) was found in ethnographic or daily‑life literature.",ABSTAINED_INSUFFICIENT_EVIDENCE,0.2,0,
Timor-Leste,TLS,cultural_anthropologist,D4,ABSTAINED,Evidence on achievement‑orientation vs. harmony in lived experience contexts is lacking; thus unable to assess drive dimension.,ABSTAINED_INSUFFICIENT_EVIDENCE,0.2,0,
Timor-Leste,TLS,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,10,14.0
Timor-Leste,TLS,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,7,35.0
Timor-Leste,TLS,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,8,72.0
Timor-Leste,TLS,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,7,28.0
Timor-Leste,TLS,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,4,30.0
Timor-Leste,TLS,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,75.0
Timor-Leste,TLS,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
Timor-Leste,TLS,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Tonga,TON,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,20.0
Tonga,TON,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,30.0
Tonga,TON,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,3,70.0
Tonga,TON,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,2,40.0
Tonga,TON,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.88,11,10.0
Tonga,TON,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.78,8,28.0
Tonga,TON,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,8,78.0
Tonga,TON,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,6,30.0
Tonga,TON,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,70.0
Tonga,TON,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,40.0
Tonga,TON,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,5,75.0
Tonga,TON,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,5,55.0
Tuvalu,TUV,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,1,25.0
Tuvalu,TUV,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,2,60.0
Tuvalu,TUV,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,1,65.0
Tuvalu,TUV,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,1,30.0
Tuvalu,TUV,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.82,12,12.0
Tuvalu,TUV,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,8,62.0
Tuvalu,TUV,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,8,72.0
Tuvalu,TUV,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,8,28.0
Tuvalu,TUV,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.85,4,25.0
Tuvalu,TUV,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.75,3,30.0
Tuvalu,TUV,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,35.0
Tuvalu,TUV,historical_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
Saint Vincent and the Grenadines,VCT,cultural_anthropologist,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,2,60.0
Saint Vincent and the Grenadines,VCT,cultural_anthropologist,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,1,50.0
Saint Vincent and the Grenadines,VCT,cultural_anthropologist,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,1,40.0
Saint Vincent and the Grenadines,VCT,cultural_anthropologist,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.6,1,45.0
Saint Vincent and the Grenadines,VCT,institutional_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.72,9,33.0
Saint Vincent and the Grenadines,VCT,institutional_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.68,8,68.0
Saint Vincent and the Grenadines,VCT,institutional_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.62,8,55.0
Saint Vincent and the Grenadines,VCT,institutional_analyst,D4,CONTRIBUTED,Evidence-backed recommendation provided.,,0.65,6,38.0
Saint Vincent and the Grenadines,VCT,historical_analyst,D1,CONTRIBUTED,Evidence-backed recommendation provided.,,0.8,3,25.0
Saint Vincent and the Grenadines,VCT,historical_analyst,D2,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,3,40.0
Saint Vincent and the Grenadines,VCT,historical_analyst,D3,CONTRIBUTED,Evidence-backed recommendation provided.,,0.7,4,55.0
